audio_id,label,src_path,dst_path,duration_sec,sample_rate,snr_db,noise_source,codec,bandpass_hz,ts
satis_03233,satisfaction,data/synthetic/audio/satisfaction/satis_03233.wav,data/synthetic/audio_phone/satisfaction/satis_03233.wav,7.6,16000,17.89,synthetic,mu_law_8k,300-3400,1778143859.741715
satis_03235,satisfaction,data/synthetic/audio/satisfaction/satis_03235.wav,data/synthetic/audio_phone/satisfaction/satis_03235.wav,8.3,16000,19.99,synthetic,mu_law_8k,300-3400,1778143859.7596672
satis_03237,satisfaction,data/synthetic/audio/satisfaction/satis_03237.wav,data/synthetic/audio_phone/satisfaction/satis_03237.wav,6.6,16000,22.08,synthetic,mu_law_8k,300-3400,1778143859.7616627
satis_03241,satisfaction,data/synthetic/audio/satisfaction/satis_03241.wav,data/synthetic/audio_phone/satisfaction/satis_03241.wav,6.65,16000,20.9,synthetic,mu_law_8k,300-3400,1778143859.7706373
satis_03240,satisfaction,data/synthetic/audio/satisfaction/satis_03240.wav,data/synthetic/audio_phone/satisfaction/satis_03240.wav,7.7,16000,23.62,synthetic,mu_law_8k,300-3400,1778143859.771635
satis_03247,satisfaction,data/synthetic/audio/satisfaction/satis_03247.wav,data/synthetic/audio_phone/satisfaction/satis_03247.wav,7.45,16000,17.52,synthetic,mu_law_8k,300-3400,1778143859.7945738
satis_03248,satisfaction,data/synthetic/audio/satisfaction/satis_03248.wav,data/synthetic/audio_phone/satisfaction/satis_03248.wav,7.35,16000,17.17,synthetic,mu_law_8k,300-3400,1778143859.802553
satis_03244,satisfaction,data/synthetic/audio/satisfaction/satis_03244.wav,data/synthetic/audio_phone/satisfaction/satis_03244.wav,8.9,16000,24.84,synthetic,mu_law_8k,300-3400,1778143859.804547
satis_03250,satisfaction,data/synthetic/audio/satisfaction/satis_03250.wav,data/synthetic/audio_phone/satisfaction/satis_03250.wav,8.4,16000,20.72,synthetic,mu_law_8k,300-3400,1778143859.8085365
satis_03253,satisfaction,data/synthetic/audio/satisfaction/satis_03253.wav,data/synthetic/audio_phone/satisfaction/satis_03253.wav,7.15,16000,23.2,synthetic,mu_law_8k,300-3400,1778143859.828483
satis_03254,satisfaction,data/synthetic/audio/satisfaction/satis_03254.wav,data/synthetic/audio_phone/satisfaction/satis_03254.wav,6.6,16000,20.09,synthetic,mu_law_8k,300-3400,1778143859.8324726
satis_03255,satisfaction,data/synthetic/audio/satisfaction/satis_03255.wav,data/synthetic/audio_phone/satisfaction/satis_03255.wav,7.65,16000,15.11,synthetic,mu_law_8k,300-3400,1778143859.8374596
satis_03261,satisfaction,data/synthetic/audio/satisfaction/satis_03261.wav,data/synthetic/audio_phone/satisfaction/satis_03261.wav,8.4,16000,23.98,synthetic,mu_law_8k,300-3400,1778143859.8454378
satis_03263,satisfaction,data/synthetic/audio/satisfaction/satis_03263.wav,data/synthetic/audio_phone/satisfaction/satis_03263.wav,6.95,16000,18.86,synthetic,mu_law_8k,300-3400,1778143859.8623924
satis_03264,satisfaction,data/synthetic/audio/satisfaction/satis_03264.wav,data/synthetic/audio_phone/satisfaction/satis_03264.wav,7.65,16000,17.68,synthetic,mu_law_8k,300-3400,1778143859.8663814
satis_03266,satisfaction,data/synthetic/audio/satisfaction/satis_03266.wav,data/synthetic/audio_phone/satisfaction/satis_03266.wav,7.05,16000,21.75,synthetic,mu_law_8k,300-3400,1778143859.8743608
satis_03267,satisfaction,data/synthetic/audio/satisfaction/satis_03267.wav,data/synthetic/audio_phone/satisfaction/satis_03267.wav,7.4,16000,17.89,synthetic,mu_law_8k,300-3400,1778143859.8793466
satis_03270,satisfaction,data/synthetic/audio/satisfaction/satis_03270.wav,data/synthetic/audio_phone/satisfaction/satis_03270.wav,6.1,16000,24.94,synthetic,mu_law_8k,300-3400,1778143859.8883228
satis_03272,satisfaction,data/synthetic/audio/satisfaction/satis_03272.wav,data/synthetic/audio_phone/satisfaction/satis_03272.wav,7.1,16000,21.53,synthetic,mu_law_8k,300-3400,1778143859.899293
satis_03274,satisfaction,data/synthetic/audio/satisfaction/satis_03274.wav,data/synthetic/audio_phone/satisfaction/satis_03274.wav,7.35,16000,21.76,synthetic,mu_law_8k,300-3400,1778143859.9052775
satis_03277,satisfaction,data/synthetic/audio/satisfaction/satis_03277.wav,data/synthetic/audio_phone/satisfaction/satis_03277.wav,7.3,16000,21.12,synthetic,mu_law_8k,300-3400,1778143859.9112616
satis_03282,satisfaction,data/synthetic/audio/satisfaction/satis_03282.wav,data/synthetic/audio_phone/satisfaction/satis_03282.wav,7.1,16000,23.04,synthetic,mu_law_8k,300-3400,1778143859.9242268
satis_03285,satisfaction,data/synthetic/audio/satisfaction/satis_03285.wav,data/synthetic/audio_phone/satisfaction/satis_03285.wav,5.45,16000,18.45,synthetic,mu_law_8k,300-3400,1778143859.927219
satis_03293,satisfaction,data/synthetic/audio/satisfaction/satis_03293.wav,data/synthetic/audio_phone/satisfaction/satis_03293.wav,8.6,16000,23.58,synthetic,mu_law_8k,300-3400,1778143859.9521525
satis_03287,satisfaction,data/synthetic/audio/satisfaction/satis_03287.wav,data/synthetic/audio_phone/satisfaction/satis_03287.wav,10.55,16000,15.26,synthetic,mu_law_8k,300-3400,1778143859.959134
satis_03296,satisfaction,data/synthetic/audio/satisfaction/satis_03296.wav,data/synthetic/audio_phone/satisfaction/satis_03296.wav,6.95,16000,16.63,synthetic,mu_law_8k,300-3400,1778143859.9621253
satis_03295,satisfaction,data/synthetic/audio/satisfaction/satis_03295.wav,data/synthetic/audio_phone/satisfaction/satis_03295.wav,8.9,16000,21.1,synthetic,mu_law_8k,300-3400,1778143859.964121
satis_03301,satisfaction,data/synthetic/audio/satisfaction/satis_03301.wav,data/synthetic/audio_phone/satisfaction/satis_03301.wav,6.5,16000,15.3,synthetic,mu_law_8k,300-3400,1778143859.9890544
satis_03299,satisfaction,data/synthetic/audio/satisfaction/satis_03299.wav,data/synthetic/audio_phone/satisfaction/satis_03299.wav,9.35,16000,19.63,synthetic,mu_law_8k,300-3400,1778143859.9950387
satis_03302,satisfaction,data/synthetic/audio/satisfaction/satis_03302.wav,data/synthetic/audio_phone/satisfaction/satis_03302.wav,7.25,16000,23.41,synthetic,mu_law_8k,300-3400,1778143859.9980292
satis_03303,satisfaction,data/synthetic/audio/satisfaction/satis_03303.wav,data/synthetic/audio_phone/satisfaction/satis_03303.wav,7.8,16000,15.84,synthetic,mu_law_8k,300-3400,1778143860.0000243
satis_03304,satisfaction,data/synthetic/audio/satisfaction/satis_03304.wav,data/synthetic/audio_phone/satisfaction/satis_03304.wav,7.0,16000,22.76,synthetic,mu_law_8k,300-3400,1778143860.0249572
satis_03306,satisfaction,data/synthetic/audio/satisfaction/satis_03306.wav,data/synthetic/audio_phone/satisfaction/satis_03306.wav,7.05,16000,20.36,synthetic,mu_law_8k,300-3400,1778143860.0349307
satis_03307,satisfaction,data/synthetic/audio/satisfaction/satis_03307.wav,data/synthetic/audio_phone/satisfaction/satis_03307.wav,7.75,16000,19.76,synthetic,mu_law_8k,300-3400,1778143860.036925
satis_03308,satisfaction,data/synthetic/audio/satisfaction/satis_03308.wav,data/synthetic/audio_phone/satisfaction/satis_03308.wav,9.8,16000,24.83,synthetic,mu_law_8k,300-3400,1778143860.0488932
satis_03310,satisfaction,data/synthetic/audio/satisfaction/satis_03310.wav,data/synthetic/audio_phone/satisfaction/satis_03310.wav,8.45,16000,19.25,synthetic,mu_law_8k,300-3400,1778143860.0698388
satis_03315,satisfaction,data/synthetic/audio/satisfaction/satis_03315.wav,data/synthetic/audio_phone/satisfaction/satis_03315.wav,4.75,16000,21.26,synthetic,mu_law_8k,300-3400,1778143860.0778167
satis_03312,satisfaction,data/synthetic/audio/satisfaction/satis_03312.wav,data/synthetic/audio_phone/satisfaction/satis_03312.wav,8.6,16000,15.59,synthetic,mu_law_8k,300-3400,1778143860.080808
satis_03313,satisfaction,data/synthetic/audio/satisfaction/satis_03313.wav,data/synthetic/audio_phone/satisfaction/satis_03313.wav,8.95,16000,22.19,synthetic,mu_law_8k,300-3400,1778143860.0897844
satis_03318,satisfaction,data/synthetic/audio/satisfaction/satis_03318.wav,data/synthetic/audio_phone/satisfaction/satis_03318.wav,4.95,16000,23.82,synthetic,mu_law_8k,300-3400,1778143860.0997572
satis_03321,satisfaction,data/synthetic/audio/satisfaction/satis_03321.wav,data/synthetic/audio_phone/satisfaction/satis_03321.wav,6.6,16000,16.45,synthetic,mu_law_8k,300-3400,1778143860.1107278
satis_03324,satisfaction,data/synthetic/audio/satisfaction/satis_03324.wav,data/synthetic/audio_phone/satisfaction/satis_03324.wav,7.15,16000,19.01,synthetic,mu_law_8k,300-3400,1778143860.124691
satis_03323,satisfaction,data/synthetic/audio/satisfaction/satis_03323.wav,data/synthetic/audio_phone/satisfaction/satis_03323.wav,8.95,16000,21.76,synthetic,mu_law_8k,300-3400,1778143860.131672
satis_03326,satisfaction,data/synthetic/audio/satisfaction/satis_03326.wav,data/synthetic/audio_phone/satisfaction/satis_03326.wav,6.7,16000,17.42,synthetic,mu_law_8k,300-3400,1778143860.135662
satis_03330,satisfaction,data/synthetic/audio/satisfaction/satis_03330.wav,data/synthetic/audio_phone/satisfaction/satis_03330.wav,9.85,16000,23.18,synthetic,mu_law_8k,300-3400,1778143860.1645842
satis_03331,satisfaction,data/synthetic/audio/satisfaction/satis_03331.wav,data/synthetic/audio_phone/satisfaction/satis_03331.wav,8.9,16000,23.12,synthetic,mu_law_8k,300-3400,1778143860.170568
satis_03332,satisfaction,data/synthetic/audio/satisfaction/satis_03332.wav,data/synthetic/audio_phone/satisfaction/satis_03332.wav,10.0,16000,24.43,synthetic,mu_law_8k,300-3400,1778143860.1725624
satis_03335,satisfaction,data/synthetic/audio/satisfaction/satis_03335.wav,data/synthetic/audio_phone/satisfaction/satis_03335.wav,8.35,16000,19.9,synthetic,mu_law_8k,300-3400,1778143860.1845303
satis_03341,satisfaction,data/synthetic/audio/satisfaction/satis_03341.wav,data/synthetic/audio_phone/satisfaction/satis_03341.wav,6.1,16000,18.75,synthetic,mu_law_8k,300-3400,1778143860.2034795
satis_03336,satisfaction,data/synthetic/audio/satisfaction/satis_03336.wav,data/synthetic/audio_phone/satisfaction/satis_03336.wav,8.35,16000,19.99,synthetic,mu_law_8k,300-3400,1778143860.2064717
satis_03342,satisfaction,data/synthetic/audio/satisfaction/satis_03342.wav,data/synthetic/audio_phone/satisfaction/satis_03342.wav,7.7,16000,23.45,synthetic,mu_law_8k,300-3400,1778143860.2094648
satis_03345,satisfaction,data/synthetic/audio/satisfaction/satis_03345.wav,data/synthetic/audio_phone/satisfaction/satis_03345.wav,9.45,16000,19.31,synthetic,mu_law_8k,300-3400,1778143860.2294106
satis_03349,satisfaction,data/synthetic/audio/satisfaction/satis_03349.wav,data/synthetic/audio_phone/satisfaction/satis_03349.wav,5.25,16000,16.16,synthetic,mu_law_8k,300-3400,1778143860.2343972
satis_03350,satisfaction,data/synthetic/audio/satisfaction/satis_03350.wav,data/synthetic/audio_phone/satisfaction/satis_03350.wav,5.1,16000,20.68,synthetic,mu_law_8k,300-3400,1778143860.2363923
satis_03346,satisfaction,data/synthetic/audio/satisfaction/satis_03346.wav,data/synthetic/audio_phone/satisfaction/satis_03346.wav,6.9,16000,18.68,synthetic,mu_law_8k,300-3400,1778143860.2373893
satis_03352,satisfaction,data/synthetic/audio/satisfaction/satis_03352.wav,data/synthetic/audio_phone/satisfaction/satis_03352.wav,7.35,16000,22.55,synthetic,mu_law_8k,300-3400,1778143860.259331
satis_03354,satisfaction,data/synthetic/audio/satisfaction/satis_03354.wav,data/synthetic/audio_phone/satisfaction/satis_03354.wav,6.5,16000,20.18,synthetic,mu_law_8k,300-3400,1778143860.2603283
satis_03356,satisfaction,data/synthetic/audio/satisfaction/satis_03356.wav,data/synthetic/audio_phone/satisfaction/satis_03356.wav,7.3,16000,24.63,synthetic,mu_law_8k,300-3400,1778143860.2703006
satis_03353,satisfaction,data/synthetic/audio/satisfaction/satis_03353.wav,data/synthetic/audio_phone/satisfaction/satis_03353.wav,7.75,16000,17.82,synthetic,mu_law_8k,300-3400,1778143860.2722962
satis_03359,satisfaction,data/synthetic/audio/satisfaction/satis_03359.wav,data/synthetic/audio_phone/satisfaction/satis_03359.wav,7.25,16000,20.41,synthetic,mu_law_8k,300-3400,1778143860.2912445
satis_03360,satisfaction,data/synthetic/audio/satisfaction/satis_03360.wav,data/synthetic/audio_phone/satisfaction/satis_03360.wav,7.8,16000,16.82,synthetic,mu_law_8k,300-3400,1778143860.2932394
satis_03362,satisfaction,data/synthetic/audio/satisfaction/satis_03362.wav,data/synthetic/audio_phone/satisfaction/satis_03362.wav,7.8,16000,16.19,synthetic,mu_law_8k,300-3400,1778143860.303213
satis_03361,satisfaction,data/synthetic/audio/satisfaction/satis_03361.wav,data/synthetic/audio_phone/satisfaction/satis_03361.wav,10.0,16000,22.28,synthetic,mu_law_8k,300-3400,1778143860.3161778
satis_03365,satisfaction,data/synthetic/audio/satisfaction/satis_03365.wav,data/synthetic/audio_phone/satisfaction/satis_03365.wav,9.6,16000,21.17,synthetic,mu_law_8k,300-3400,1778143860.343107
satis_03369,satisfaction,data/synthetic/audio/satisfaction/satis_03369.wav,data/synthetic/audio_phone/satisfaction/satis_03369.wav,8.95,16000,16.57,synthetic,mu_law_8k,300-3400,1778143860.3480926
satis_03373,satisfaction,data/synthetic/audio/satisfaction/satis_03373.wav,data/synthetic/audio_phone/satisfaction/satis_03373.wav,8.15,16000,18.59,synthetic,mu_law_8k,300-3400,1778143860.3560715
satis_03374,satisfaction,data/synthetic/audio/satisfaction/satis_03374.wav,data/synthetic/audio_phone/satisfaction/satis_03374.wav,8.55,16000,24.66,synthetic,mu_law_8k,300-3400,1778143860.3690364
satis_03381,satisfaction,data/synthetic/audio/satisfaction/satis_03381.wav,data/synthetic/audio_phone/satisfaction/satis_03381.wav,8.35,16000,18.71,synthetic,mu_law_8k,300-3400,1778143860.394968
satis_03386,satisfaction,data/synthetic/audio/satisfaction/satis_03386.wav,data/synthetic/audio_phone/satisfaction/satis_03386.wav,7.6,16000,20.05,synthetic,mu_law_8k,300-3400,1778143860.3969624
satis_03385,satisfaction,data/synthetic/audio/satisfaction/satis_03385.wav,data/synthetic/audio_phone/satisfaction/satis_03385.wav,9.25,16000,23.29,synthetic,mu_law_8k,300-3400,1778143860.3999548
satis_03389,satisfaction,data/synthetic/audio/satisfaction/satis_03389.wav,data/synthetic/audio_phone/satisfaction/satis_03389.wav,7.0,16000,19.73,synthetic,mu_law_8k,300-3400,1778143860.4049416
satis_03391,satisfaction,data/synthetic/audio/satisfaction/satis_03391.wav,data/synthetic/audio_phone/satisfaction/satis_03391.wav,6.4,16000,24.05,synthetic,mu_law_8k,300-3400,1778143860.432866
satis_03396,satisfaction,data/synthetic/audio/satisfaction/satis_03396.wav,data/synthetic/audio_phone/satisfaction/satis_03396.wav,7.75,16000,17.85,synthetic,mu_law_8k,300-3400,1778143860.4388514
satis_03397,satisfaction,data/synthetic/audio/satisfaction/satis_03397.wav,data/synthetic/audio_phone/satisfaction/satis_03397.wav,8.0,16000,18.2,synthetic,mu_law_8k,300-3400,1778143860.446829
satis_03394,satisfaction,data/synthetic/audio/satisfaction/satis_03394.wav,data/synthetic/audio_phone/satisfaction/satis_03394.wav,8.3,16000,22.23,synthetic,mu_law_8k,300-3400,1778143860.4558043
satis_03398,satisfaction,data/synthetic/audio/satisfaction/satis_03398.wav,data/synthetic/audio_phone/satisfaction/satis_03398.wav,7.75,16000,23.58,synthetic,mu_law_8k,300-3400,1778143860.4697673
satis_03399,satisfaction,data/synthetic/audio/satisfaction/satis_03399.wav,data/synthetic/audio_phone/satisfaction/satis_03399.wav,7.35,16000,15.36,synthetic,mu_law_8k,300-3400,1778143860.4747548
satis_03401,satisfaction,data/synthetic/audio/satisfaction/satis_03401.wav,data/synthetic/audio_phone/satisfaction/satis_03401.wav,8.85,16000,21.21,synthetic,mu_law_8k,300-3400,1778143860.491709
satis_03403,satisfaction,data/synthetic/audio/satisfaction/satis_03403.wav,data/synthetic/audio_phone/satisfaction/satis_03403.wav,7.75,16000,15.31,synthetic,mu_law_8k,300-3400,1778143860.4937031
satis_03407,satisfaction,data/synthetic/audio/satisfaction/satis_03407.wav,data/synthetic/audio_phone/satisfaction/satis_03407.wav,4.95,16000,23.91,synthetic,mu_law_8k,300-3400,1778143860.5056713
satis_03405,satisfaction,data/synthetic/audio/satisfaction/satis_03405.wav,data/synthetic/audio_phone/satisfaction/satis_03405.wav,9.15,16000,23.01,synthetic,mu_law_8k,300-3400,1778143860.518636
satis_03411,satisfaction,data/synthetic/audio/satisfaction/satis_03411.wav,data/synthetic/audio_phone/satisfaction/satis_03411.wav,7.15,16000,16.96,synthetic,mu_law_8k,300-3400,1778143860.5325992
satis_03412,satisfaction,data/synthetic/audio/satisfaction/satis_03412.wav,data/synthetic/audio_phone/satisfaction/satis_03412.wav,7.65,16000,20.67,synthetic,mu_law_8k,300-3400,1778143860.5435693
satis_03408,satisfaction,data/synthetic/audio/satisfaction/satis_03408.wav,data/synthetic/audio_phone/satisfaction/satis_03408.wav,8.15,16000,18.62,synthetic,mu_law_8k,300-3400,1778143860.544567
satis_03415,satisfaction,data/synthetic/audio/satisfaction/satis_03415.wav,data/synthetic/audio_phone/satisfaction/satis_03415.wav,7.15,16000,17.02,synthetic,mu_law_8k,300-3400,1778143860.5555375
satis_03416,satisfaction,data/synthetic/audio/satisfaction/satis_03416.wav,data/synthetic/audio_phone/satisfaction/satis_03416.wav,10.85,16000,16.68,synthetic,mu_law_8k,300-3400,1778143860.5834675
satis_03417,satisfaction,data/synthetic/audio/satisfaction/satis_03417.wav,data/synthetic/audio_phone/satisfaction/satis_03417.wav,8.5,16000,18.13,synthetic,mu_law_8k,300-3400,1778143860.590445
satis_03419,satisfaction,data/synthetic/audio/satisfaction/satis_03419.wav,data/synthetic/audio_phone/satisfaction/satis_03419.wav,6.75,16000,23.65,synthetic,mu_law_8k,300-3400,1778143860.5914414
satis_03418,satisfaction,data/synthetic/audio/satisfaction/satis_03418.wav,data/synthetic/audio_phone/satisfaction/satis_03418.wav,8.35,16000,19.19,synthetic,mu_law_8k,300-3400,1778143860.5944338
satis_03421,satisfaction,data/synthetic/audio/satisfaction/satis_03421.wav,data/synthetic/audio_phone/satisfaction/satis_03421.wav,9.1,16000,22.75,synthetic,mu_law_8k,300-3400,1778143860.62934
satis_03423,satisfaction,data/synthetic/audio/satisfaction/satis_03423.wav,data/synthetic/audio_phone/satisfaction/satis_03423.wav,7.75,16000,17.5,synthetic,mu_law_8k,300-3400,1778143860.6303382
satis_03422,satisfaction,data/synthetic/audio/satisfaction/satis_03422.wav,data/synthetic/audio_phone/satisfaction/satis_03422.wav,10.5,16000,18.55,synthetic,mu_law_8k,300-3400,1778143860.6393151
satis_03424,satisfaction,data/synthetic/audio/satisfaction/satis_03424.wav,data/synthetic/audio_phone/satisfaction/satis_03424.wav,10.05,16000,22.66,synthetic,mu_law_8k,300-3400,1778143860.641308
satis_03428,satisfaction,data/synthetic/audio/satisfaction/satis_03428.wav,data/synthetic/audio_phone/satisfaction/satis_03428.wav,5.15,16000,17.95,synthetic,mu_law_8k,300-3400,1778143860.668237
satis_03427,satisfaction,data/synthetic/audio/satisfaction/satis_03427.wav,data/synthetic/audio_phone/satisfaction/satis_03427.wav,8.75,16000,16.99,synthetic,mu_law_8k,300-3400,1778143860.6722255
satis_03425,satisfaction,data/synthetic/audio/satisfaction/satis_03425.wav,data/synthetic/audio_phone/satisfaction/satis_03425.wav,7.85,16000,15.34,synthetic,mu_law_8k,300-3400,1778143860.6742206
